mode,level,true_class,support,expert,owner,pred_x,conf_x,pred_xa,conf_xa,flip_rate
gaussian,2.0,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ftp-patator,0.9979599714279175,0.5128947368421053
gaussian,2.0,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.8072618246078491,0.6547368421052633
gaussian,2.0,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,infiltration,0.6748774647712708,0.5576315789473685
gaussian,2.0,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.9761244058609009,0.0
gaussian,2.0,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-goldeneye,0.7242006063461304,0.8241379310344827
gaussian,2.0,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.9451600313186646,0.39448275862068966
gaussian,2.0,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9981478452682495,0.4075862068965517
gaussian,2.0,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.8422405123710632,0.3268965517241379
gaussian,2.0,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,infiltration,0.6809691190719604,0.5520689655172414
gaussian,2.0,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.9554622769355774,0.0
gaussian,2.0,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-goldeneye,0.7247267961502075,0.7277777777777776
gaussian,2.0,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9428794980049133,0.3277777777777778
gaussian,2.0,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.9978039860725403,0.4833333333333334
gaussian,2.0,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,bot,0.8206992149353027,0.7833333333333334
gaussian,2.0,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,infiltration,0.6760972738265991,0.55
gaussian,2.0,bot,5,Benign,False,benign,0.9559530019760132,benign,0.950680136680603,0.0
gaussian,2.0,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-goldeneye,0.7036763429641724,0.9
gaussian,2.0,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,portscan,0.9610074758529663,0.6799999999999999
gaussian,2.0,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9977405667304993,0.42000000000000004
gaussian,2.0,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.8312875032424927,0.26
gaussian,2.0,bot,5,Tail,False,infiltration,0.9367480278015137,web-attack-�-sql-injection,0.6762410998344421,0.6
mask,0.05,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9985653758049011,0.0
mask,0.05,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-slowloris,0.8082550168037415,0.11292162698412697
mask,0.05,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,ddos,0.9917653799057007,0.02185019841269841
mask,0.05,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9973357915878296,7.44047619047619e-05
mask,0.05,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.8196285367012024,0.06669146825396824
mask,0.05,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,web-attack-�-sql-injection,0.721633791923523,0.0767609126984127
mask,0.05,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9622154235839844,0.0
mask,0.05,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-hulk,0.9907518625259399,0.009210526315789475
mask,0.05,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,portscan,0.9929598569869995,0.023157894736842106
mask,0.05,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9973147511482239,0.0
mask,0.05,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.6991552710533142,0.08947368421052632
mask,0.05,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,web-attack-�-sql-injection,0.7801152467727661,0.04078947368421053
mask,0.05,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.954919159412384,0.0
mask,0.05,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-slowloris,0.9036203622817993,0.0706896551724138
mask,0.05,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.9989908337593079,0.0010344827586206897
mask,0.05,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9983842968940735,0.0010344827586206897
mask,0.05,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.9144392013549805,0.015517241379310345
mask,0.05,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,web-attack-�-sql-injection,0.696655809879303,0.02482758620689655
mask,0.05,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.9746689796447754,0.0
mask,0.05,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-slowloris,0.8223122358322144,0.05
mask,0.05,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9929412603378296,0.03888888888888888
mask,0.05,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.9995088577270508,0.03333333333333333
mask,0.05,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,web-attack-�-brute-force,0.8959177136421204,0.07777777777777778
mask,0.05,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,web-attack-�-sql-injection,0.9199177622795105,0.02222222222222222
mask,0.05,bot,5,Benign,False,benign,0.9559530019760132,benign,0.8976860046386719,0.0
mask,0.05,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-slowloris,0.9599142074584961,0.0
mask,0.05,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.9989348649978638,0.0
mask,0.05,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9983173608779907,0.0
mask,0.05,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.998709499835968,0.0
mask,0.05,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.9383193850517273,0.0
mask,0.1,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9984661340713501,0.0
mask,0.1,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-slowloris,0.7976510524749756,0.19957837301587306
mask,0.1,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,ddos,0.9905326962471008,0.04486607142857143
mask,0.1,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9975131154060364,0.0002728174603174603
mask,0.1,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.8237223625183105,0.12507440476190476
mask,0.1,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,web-attack-�-sql-injection,0.7165980339050293,0.14816468253968254
mask,0.1,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9335082769393921,0.0
mask,0.1,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-hulk,0.9743494987487793,0.023684210526315787
mask,0.1,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,portscan,0.991573691368103,0.04789473684210527
mask,0.1,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9974411129951477,0.0
mask,0.1,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.7089158296585083,0.17815789473684213
mask,0.1,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,web-attack-�-sql-injection,0.762396514415741,0.08578947368421051
mask,0.1,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.9055008888244629,0.0
mask,0.1,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-slowloris,0.8709069490432739,0.1417241379310345
mask,0.1,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.992224395275116,0.008275862068965517
mask,0.1,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9983706474304199,0.002413793103448276
mask,0.1,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.9165638089179993,0.03206896551724138
mask,0.1,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,web-attack-�-sql-injection,0.7079606056213379,0.058275862068965525
mask,0.1,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.941450297832489,0.0
mask,0.1,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-slowloris,0.7943302392959595,0.1222222222222222
mask,0.1,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9934141039848328,0.11666666666666665
mask,0.1,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.998988151550293,0.10555555555555556
mask,0.1,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,web-attack-�-brute-force,0.8586819767951965,0.2
mask,0.1,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,web-attack-�-sql-injection,0.8584656715393066,0.05555555555555556
mask,0.1,bot,5,Benign,False,benign,0.9559530019760132,benign,0.8486746549606323,0.0
mask,0.1,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-slowloris,0.9203420877456665,0.06000000000000001
mask,0.1,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.9989457130432129,0.0
mask,0.1,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9982989430427551,0.0
mask,0.1,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.99867182970047,0.0
mask,0.1,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.94019615650177,0.0
mask,0.2,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9985555410385132,0.0
mask,0.2,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-slowloris,0.7729195356369019,0.34203869047619045
mask,0.2,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,ddos,0.9884698987007141,0.09233630952380953
mask,0.2,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9978427886962891,0.0008680555555555556
mask,0.2,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.8333137631416321,0.2179563492063492
mask,0.2,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,web-attack-�-sql-injection,0.7112175226211548,0.2721726190476191
mask,0.2,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9069998860359192,0.0
mask,0.2,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-hulk,0.9207972288131714,0.1036842105263158
mask,0.2,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,portscan,0.9885902404785156,0.09631578947368422
mask,0.2,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9977006912231445,0.0
mask,0.2,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.7291094064712524,0.2992105263157895
mask,0.2,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,web-attack-�-sql-injection,0.7342242002487183,0.16368421052631582
mask,0.2,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.8479350805282593,0.0
mask,0.2,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-slowloris,0.8367928266525269,0.263448275862069
mask,0.2,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.9775434732437134,0.036551724137931035
mask,0.2,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9984079599380493,0.004137931034482759
mask,0.2,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.9192894101142883,0.059310344827586216
mask,0.2,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,infiltration,0.7265732884407043,0.11827586206896552
mask,0.2,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.8972623944282532,0.0
mask,0.2,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-slowloris,0.773239016532898,0.28888888888888886
mask,0.2,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9931048154830933,0.1888888888888889
mask,0.2,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.998383641242981,0.22222222222222224
mask,0.2,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,web-attack-�-brute-force,0.8257266879081726,0.35
mask,0.2,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,web-attack-�-sql-injection,0.7943488955497742,0.08888888888888888
mask,0.2,bot,5,Benign,False,benign,0.9559530019760132,benign,0.8415923118591309,0.0
mask,0.2,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-slowloris,0.8611780405044556,0.13999999999999999
mask,0.2,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.9988416433334351,0.0
mask,0.2,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9984477162361145,0.0
mask,0.2,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.9986012578010559,0.0
mask,0.2,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.9433139562606812,0.0
mask,0.3,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9988116025924683,0.0
mask,0.3,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-slowloris,0.7516590356826782,0.46753472222222225
mask,0.3,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,ddos,0.9867523312568665,0.1428323412698413
mask,0.3,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9981440305709839,0.0012152777777777776
mask,0.3,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.8483030200004578,0.2932539682539682
mask,0.3,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,infiltration,0.7163797616958618,0.3801339285714285
mask,0.3,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9098095893859863,0.0
mask,0.3,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-hulk,0.8537281155586243,0.25026315789473685
mask,0.3,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,ddos,0.9859330058097839,0.15710526315789472
mask,0.3,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9979602694511414,0.0
mask,0.3,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.7496317028999329,0.3918421052631579
mask,0.3,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,web-attack-�-sql-injection,0.7202187180519104,0.2363157894736842
mask,0.3,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.8782444000244141,0.0
mask,0.3,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-slowloris,0.8126009106636047,0.38068965517241377
mask,0.3,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.9596643447875977,0.1006896551724138
mask,0.3,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9984706044197083,0.007241379310344828
mask,0.3,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.9227703213691711,0.08758620689655172
mask,0.3,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,infiltration,0.7468881011009216,0.18827586206896554
mask,0.3,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.9083417057991028,0.0
mask,0.3,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-slowloris,0.7836852073669434,0.3833333333333333
mask,0.3,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9940125346183777,0.26666666666666666
mask,0.3,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.9979932904243469,0.3
mask,0.3,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,bot,0.8215923309326172,0.4833333333333334
mask,0.3,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,web-attack-�-sql-injection,0.7582839727401733,0.20555555555555555
mask,0.3,bot,5,Benign,False,benign,0.9559530019760132,benign,0.8386441469192505,0.0
mask,0.3,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-slowloris,0.8326921463012695,0.22000000000000003
mask,0.3,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.998631477355957,0.0
mask,0.3,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.998528003692627,0.0
mask,0.3,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.9985599517822266,0.0
mask,0.3,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.9446612596511841,0.0
mask,0.5,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9994381070137024,0.0
mask,0.5,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-goldeneye,0.7389380931854248,0.6634424603174605
mask,0.5,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,ddos,0.9853677749633789,0.24833829365079363
mask,0.5,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9986922144889832,0.00220734126984127
mask,0.5,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.8846954107284546,0.39871031746031754
mask,0.5,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,infiltration,0.7486217021942139,0.5710813492063491
mask,0.5,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.956745982170105,0.0
mask,0.5,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-goldeneye,0.7714856863021851,0.613421052631579
mask,0.5,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,ddos,0.9823251962661743,0.28947368421052627
mask,0.5,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9985150098800659,0.0
mask,0.5,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.8169803619384766,0.5302631578947369
mask,0.5,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,infiltration,0.723484456539154,0.39499999999999996
mask,0.5,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.978784441947937,0.0
mask,0.5,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-goldeneye,0.783048689365387,0.6210344827586207
mask,0.5,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.9278228878974915,0.32275862068965516
mask,0.5,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9987024068832397,0.011379310344827585
mask,0.5,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.9347795248031616,0.1310344827586207
mask,0.5,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,infiltration,0.7945597767829895,0.34827586206896555
mask,0.5,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.9531798362731934,0.0
mask,0.5,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-goldeneye,0.7745499610900879,0.6777777777777777
mask,0.5,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,ddos,0.9967390894889832,0.5111111111111111
mask,0.5,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ssh-patator,0.997776985168457,0.5111111111111112
mask,0.5,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,bot,0.8565903902053833,0.7388888888888888
mask,0.5,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,web-attack-�-sql-injection,0.7539653778076172,0.4833333333333333
mask,0.5,bot,5,Benign,False,benign,0.9559530019760132,benign,0.9449853897094727,0.0
mask,0.5,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-slowloris,0.7505408525466919,0.5
mask,0.5,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.998709499835968,0.0
mask,0.5,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.998947024345398,0.0
mask,0.5,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.9984506368637085,0.0
mask,0.5,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.948373019695282,0.0
mask,0.7,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9998137354850769,0.0
mask,0.7,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-goldeneye,0.7658119201660156,0.8009920634920634
mask,0.7,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,ddos,0.9882616996765137,0.35949900793650796
mask,0.7,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9991558790206909,0.0030505952380952377
mask,0.7,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.9286788105964661,0.4582093253968254
mask,0.7,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,infiltration,0.8120201826095581,0.7072420634920635
mask,0.7,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9908424615859985,0.0
mask,0.7,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-goldeneye,0.7763059139251709,0.8778947368421054
mask,0.7,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,ddos,0.9832146763801575,0.4310526315789474
mask,0.7,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9990270733833313,0.0
mask,0.7,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.8952323794364929,0.61
mask,0.7,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,infiltration,0.7839111089706421,0.5634210526315789
mask,0.7,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.9985639452934265,0.0
mask,0.7,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-goldeneye,0.7914096713066101,0.8106896551724138
mask,0.7,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,ddos,0.9339655637741089,0.6120689655172414
mask,0.7,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9990620613098145,0.016896551724137933
mask,0.7,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.9536057710647583,0.16241379310344825
mask,0.7,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,infiltration,0.8537119626998901,0.4882758620689655
mask,0.7,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.9924672842025757,0.0
mask,0.7,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-goldeneye,0.7944628000259399,0.7611111111111111
mask,0.7,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,ddos,0.9977079629898071,0.7166666666666667
mask,0.7,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ssh-patator,0.9983104467391968,0.7222222222222222
mask,0.7,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,bot,0.8923299908638,0.9277777777777778
mask,0.7,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,infiltration,0.7585315108299255,0.7833333333333333
mask,0.7,bot,5,Benign,False,benign,0.9559530019760132,benign,0.9987112879753113,0.0
mask,0.7,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-goldeneye,0.7479578852653503,0.8
mask,0.7,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.998257040977478,0.0
mask,0.7,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9992621541023254,0.0
mask,0.7,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.9983439445495605,0.0
mask,0.7,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.951567530632019,0.0
